id,xpos,ypos,type
h_584,0.5414223557135811,0.3150208268484902,house
h_585,0.5501471504805111,0.912462166774451,house
h_586,0.6228472044970249,0.4969312659253076,house
h_587,0.5503756818842879,0.43257747697161497,house
h_588,0.573462543321329,0.49664833093609023,house
h_589,0.15977609858310562,0.23268884547463053,house
h_590,0.47842089746557703,0.3306082114110182,house
h_591,0.1680219865018078,0.3271008682676938,house
h_592,0.5780683457294304,0.4472968893463563,house
h_593,0.5156110098713698,0.46173131097311143,house
h_594,0.4636848759697758,0.3570211428098935,house
h_595,0.5648187139660235,0.5814662610863741,house
h_596,0.09002514834755025,0.6673347386482343,house
h_597,0.5705796171572857,0.7731350219388889,house
h_598,0.17129503107433788,0.32416931140781224,house
h_599,0.8888557510858616,0.3175708129204605,house
h_600,0.7278615666299902,0.19003402626284394,house
h_601,0.6420956032932272,0.8595067564080523,house
h_602,0.4318489674535655,0.8000933415087035,house
h_603,0.580780180906898,0.6945986358345936,house
h_604,0.07026658039853367,0.2842086657835117,house
h_605,0.43205036340309155,0.8174873799866944,house
h_606,0.5616075721485109,0.5732362985346958,house
h_607,0.5612843210497331,0.4251905990145991,house
h_608,0.6033841642576884,0.48105531041627564,house
h_609,0.7048885934139439,0.3668132288680065,house
h_610,0.6081099392929018,0.9059535000747614,house
h_611,0.5730328194839356,0.5578933208617971,house
h_612,0.634869499664623,0.8577983760846332,house
h_613,0.5409656581909909,0.6645444966861904,house
h_614,0.10739313930918148,0.3180077551270466,house
h_615,0.2670061198929165,0.8595014382490923,house
h_616,0.5634539702137499,0.5355721143457879,house
h_617,0.8978854414613341,0.194859947329328,house
h_618,0.6511110187751906,0.8806614538282708,house
h_619,0.26058705859307796,0.8666790757041141,house
h_620,0.5709091394753857,0.5043026251371331,house
h_621,0.5051752568752335,0.3007224875219529,house
h_622,0.5688577321110702,0.5321577421531037,house
h_623,0.6422962360580996,0.8674971336688079,house
h_624,0.6779416740370535,0.2800395420752303,house
h_625,0.5917710039015691,0.4914756393689815,house
h_626,0.4014178120667829,0.8713538795328416,house
h_627,0.593507503377091,0.5530994699046676,house
h_628,0.46423961099476163,0.8552380096491253,house
h_629,0.6282737865576038,0.4215776027751329,house
h_630,0.11929559752694147,0.2534638978574771,house
h_631,0.5446101610404417,0.3185608436476624,house
h_632,0.538534138847553,0.4778388590649155,house
h_633,0.4709219016187158,0.8552442347074105,house
h_634,0.5672860263434374,0.4161789732512635,house
h_635,0.654619124220174,0.8748218025742004,house
h_636,0.6478766761442891,0.8695824776052532,house
h_637,0.652184384280996,0.3705000164237998,house
h_638,0.5476383659268145,0.4423605140493357,house
h_639,0.6689025150326164,0.29944608470660344,house
h_640,0.1048330787971203,0.23954216462022346,house
h_641,0.2803338339259313,0.8684213557352805,house
h_642,0.4631114699021186,0.3355564280116091,house
h_643,0.6044234182362123,0.45221587345277287,house
h_644,0.7236426437412532,0.18422225754865926,house
h_645,0.7090784206148044,0.23301691777829905,house
h_646,0.3580385476087317,0.8970435729267553,house
h_647,0.5187147292093658,0.8885938452813255,house
h_648,0.6251955421020395,0.34346723691114117,house
h_649,0.8840007241774349,0.27195910805097256,house
h_650,0.29000219627582896,0.8269539932333284,house
h_651,0.5795934137627168,0.4752485919321619,house
h_652,0.6601133753197956,0.6612798931362233,house
h_653,0.5541826334788763,0.5021474859521934,house
h_654,0.46890536425531565,0.3469504269386418,house
h_655,0.5768083448305662,0.5074882134629004,house
h_656,0.6635633091347272,0.8538767031796074,house
h_657,0.7222584838573718,0.6642846528885017,house
h_658,0.7475707408572597,0.13470583542811176,house
h_659,0.5086204156039795,0.8607127271361473,house
h_660,0.6280251918773403,0.26219868328654616,house
h_661,0.43993838555918785,0.35697567776548395,house
h_662,0.754539820855122,0.3302972381550925,house
h_663,0.6220819507678061,0.8694795555895047,house
h_664,0.631718971668041,0.31516660696781806,house
h_665,0.5899008623138565,0.4910072838666496,house
h_666,0.5566704458439933,0.5365264780628025,house
h_667,0.6573997352242869,0.45921774085501804,house
h_668,0.6902130387553642,0.25771172137848647,house
h_669,0.2704871972948229,0.8182863328010352,house
h_670,0.5714334261309332,0.43222671311198646,house
h_671,0.6189558785993701,0.4140480730276741,house
h_672,0.5640269805560341,0.5156907410680814,house
h_673,0.7396843997026463,0.1358301475751935,house
h_674,0.6753463586340357,0.43702068138131434,house
h_675,0.6437258883387806,0.5396628166966865,house
h_676,0.6095649084305625,0.41350450356435264,house
h_677,0.5301613509333717,0.8733182074628059,house
h_678,0.5684778621332365,0.3800531503053188,house
h_679,0.24994165029353002,0.30701950043724835,house
h_680,0.6029631916042918,0.5008973610984109,house
h_681,0.4467118189318979,0.35559422269187924,house
h_682,0.6506216647770762,0.856735682812669,house
h_683,0.8951491135610271,0.19925979273037653,house
h_684,0.5692377603790535,0.5220422911810972,house
h_685,0.5138176912985917,0.6277024849879779,house
h_686,0.6073054069936559,0.9207350321201071,house
h_687,0.6204361217402359,0.6776538311813132,house
h_688,0.2640578867077828,0.8354564779086293,house
h_689,0.47434426656588924,0.33352781110318147,house
h_690,0.5532249215403781,0.5421496489681227,house
h_691,0.2956904319540348,0.2631418744007494,house
h_692,0.26446105171932943,0.8632767053694355,house
h_693,0.5164865126899242,0.6536566922883649,house
h_694,0.5750650614914848,0.5229385821922721,house
h_695,0.42288097306231476,0.9117557553862613,house
h_696,0.5333609210451556,0.34983943852751015,house
h_697,0.26105029471647306,0.8317318897139112,house
h_698,0.5993814114057616,0.8432549966079881,house
h_699,0.5537479574210793,0.5134141618995305,house
h_700,0.6030599181922579,0.7002285691048056,house
h_701,0.4429907143040859,0.3344146923002333,house
h_702,0.4617247162813956,0.8928272809731665,house
h_703,0.6134342828763694,0.40965021634996357,house
h_704,0.8775561809900867,0.7769010015791938,house
h_705,0.523422823029276,0.4204806563347557,house
h_706,0.5386455507606822,0.46221057093564233,house
h_707,0.7219252491727238,0.6141940170117811,house
h_708,0.569057441516738,0.4175290984850158,house
h_709,0.7261513600673767,0.561925497379001,house
h_710,0.4664835066990978,0.8750932933806386,house
h_711,0.5340763472965033,0.38131793361387334,house
h_712,0.26492824509646745,0.8592580542734205,house
h_713,0.7735810574177727,0.3275930586557418,house
h_714,0.46289076306824534,0.8566808801809429,house
h_715,0.27437777131426194,0.2808794536508316,house
h_716,0.4682551083199293,0.35665050537283716,house
h_717,0.20675562573085587,0.3367541086687536,house
h_718,0.5316893582191844,0.8969054050742067,house
h_719,0.6535099286083187,0.44002356972256434,house
h_720,0.6461875619557544,0.8763928492661366,house
h_721,0.6110103462399157,0.7107343908126785,house
h_722,0.3092914339306823,0.8501195803659969,house
h_723,0.4846968141049465,0.8823889169570104,house
h_724,0.7059018086628247,0.2415379489738067,house
h_725,0.7042294468484769,0.4230567560517497,house
h_726,0.22420189117156378,0.3400363511798721,house
h_727,0.5350339235577303,0.9531564054876628,house
h_728,0.0704052425697609,0.26961595072255556,house
h_729,0.6472303774626483,0.8666549875727332,house
h_730,0.5523747338393538,0.5396063177046532,house
h_731,0.7151252174016289,0.5571331369786416,house
h_732,0.5948154939435123,0.7743328874516862,house
h_733,0.655327360745774,0.2344260064225913,house
h_734,0.12056034713029998,0.3257284704505634,house
h_735,0.8837968266782217,0.3084566546590417,house
h_736,0.08582974707212794,0.13558020331006815,house
h_737,0.24949812129378413,0.24458720920233196,house
h_738,0.5403939973737019,0.7536561038647235,house
h_739,0.47681713891252653,0.8600451969895715,house
h_740,0.15759763039645908,0.33186437443600586,house
h_741,0.7078906254637406,0.2921787871156289,house
h_742,0.5690193199723259,0.5383370603895027,house
h_743,0.6118038547608737,0.47838277917604627,house
h_744,0.5337902378507354,0.9583547493504282,house
h_745,0.5365511082618899,0.559022091388556,house
h_746,0.1736518131147333,0.3312825052907373,house
h_747,0.691639787020602,0.31396345173537493,house
h_748,0.5813829414662814,0.44357026773812425,house
h_749,0.44197239599662624,0.3222067685942308,house
h_750,0.4489035156524931,0.35210814721830114,house
h_751,0.08835771990953752,0.23961997062498439,house
h_752,0.26993298390782766,0.9692591648300207,house
h_753,0.697835523531953,0.5511956584160133,house
h_754,0.5653114879162237,0.7826215490029477,house
h_755,0.5270670220280533,0.354778443937946,house
h_756,0.6814311238572354,0.19422944012069993,house
h_757,0.5701658323156907,0.7771547821694874,house
h_758,0.5917096099363252,0.3362953392594803,house
h_759,0.5744739325802676,0.4383809178203892,house
h_760,0.5822106406595972,0.5405899089500819,house
h_761,0.5313378033341003,0.3716807594153005,house
h_762,0.5825197813221582,0.4945540489176403,house
h_763,0.5641240124178643,0.5489997950945434,house
h_764,0.07004267898163952,0.27684301577149295,house
h_765,0.5029365880666151,0.8832339923063268,house
h_766,0.564897444471486,0.6242507000939489,house
h_767,0.7095744384542776,0.561504928260781,house
h_768,0.6236148325784869,0.8689098869266543,house
h_769,0.6019132530406553,0.41513110043655715,house
h_770,0.13211515872214913,0.2557872778169612,house
h_771,0.6471194952127138,0.8658531969173744,house
h_772,0.09024702852099253,0.32009817658134954,house
h_773,0.2724243578013147,0.8466777037083933,house
h_774,0.5989887803376495,0.32362951828431863,house
h_775,0.6516276778241434,0.9428216586712541,house
h_776,0.7037710649563407,0.5268708398492198,house
h_777,0.44047957598385984,0.3448076639504617,house
h_778,0.5883473914772638,0.5513522983049195,house
h_779,0.5488689636089438,0.5147005581781124,house
h_780,0.6683003793027735,0.6172311475178617,house
h_781,0.11252102785708855,0.32617238029843876,house
h_782,0.1978054201373918,0.3327632326630394,house
h_783,0.7046247842569264,0.26049280562599053,house
h_784,0.07003864258282301,0.26818004783224947,house
h_785,0.6857225582590198,0.6307239074354783,house
h_786,0.26705550641965503,0.8463968691685655,house
h_787,0.639917135106578,0.404634619024274,house
h_788,0.46304736239144834,0.33629019986222486,house
h_789,0.15062344554126245,0.21145030884431745,house
h_790,0.614856559444877,0.8580752331778962,house
h_791,0.5817415704135357,0.4292350811678642,house
h_792,0.5147449253167301,0.6391939443898033,house
h_793,0.6021297939655836,0.6711221516288542,house
h_794,0.5242496947968054,0.8603658997568945,house
h_795,0.6000318163201097,0.880062691707979,house
h_796,0.28592685807903007,0.3334676429137126,house
h_797,0.5320119073765178,0.6787865291035957,house
h_798,0.7178075371018724,0.13093215087425417,house
h_799,0.614774169421905,0.4797379711849205,house
h_800,0.6808841092071841,0.2936909833846331,house
h_801,0.6859086303594735,0.6572951964392263,house
h_802,0.11301964182896287,0.32005524628563947,house
h_803,0.5770615525380552,0.44100631185009087,house
h_804,0.605986107299717,0.5008749093236587,house
h_805,0.4964366908652727,0.879280028548228,house
h_806,0.5746739717570818,0.49135283012085335,house
h_807,0.2542893003113694,0.2370531073776222,house
h_808,0.706912926567221,0.24140635061159435,house
h_809,0.49867669434765854,0.8367690203690793,house
h_810,0.6307034612119881,0.9131356959515265,house
h_811,0.2935262098808656,0.8425646664654939,house
h_812,0.6376436928300503,0.26135278319578725,house
h_813,0.7043420966717521,0.5735152560772373,house
h_814,0.5847115458813891,0.4949472798400016,house
h_815,0.8815079511120871,0.5780826507929291,house
h_816,0.5146042845186302,0.8502656733180022,house
h_817,0.5347953011569018,0.34038156225603255,house
h_818,0.5776507111359572,0.32041428641489467,house
h_819,0.4753553651913567,0.8716901529957883,house
h_820,0.6350164720687145,0.39873240119561565,house
h_821,0.46767734927315086,0.349311063803741,house
h_822,0.6240563038062839,0.9464957764956133,house
h_823,0.35904693500804474,0.9064560884316788,house
h_824,0.7315887384472914,0.5519735843922052,house
h_825,0.617060568877839,0.4141983221879488,house
h_826,0.4274546350323823,0.8094847798985993,house
h_827,0.5899183684506628,0.4966199276974434,house
h_828,0.6275465422506088,0.4176449211322749,house
h_829,0.10910884624288472,0.31112386774053336,house
h_830,0.4563857610095764,0.3367974360217936,house
h_831,0.5672208800536601,0.4577861364983638,house
h_832,0.6289209801874025,0.5358368706509403,house
h_833,0.5784282975300802,0.5235714877863527,house
h_834,0.7126526533116532,0.3331734093764199,house
h_835,0.16656698344483067,0.3483028034517529,house
h_836,0.5401910166382723,0.32106131680755257,house
h_837,0.5910549770787724,0.3326244295055818,house
h_838,0.5773189012289237,0.4963773953223316,house
h_839,0.5806864791971654,0.5598917825772052,house
h_840,0.6010610980191962,0.4722055812514114,house
h_841,0.6105370784782772,0.5743136055709226,house
h_842,0.7206935256784773,0.13794633709572077,house
h_843,0.652167605525118,0.8803802170747465,house
h_844,0.4770230823784317,0.8947892396516208,house
h_845,0.5643847162945851,0.8608728975675238,house
h_846,0.5187502596947784,0.33592254675156,house
h_847,0.6232672274095231,0.8797658133106966,house
h_848,0.5582339567986618,0.49838558685099466,house
h_849,0.565140650691233,0.4277889832775858,house
h_850,0.5866739480135564,0.5250195911588545,house
h_851,0.5804119331551989,0.8687813573058698,house
h_852,0.7344284637347364,0.5578119843144549,house
h_853,0.12558922518950408,0.17361129576937206,house
h_854,0.07257022971198493,0.3141165312882492,house
h_855,0.53558847331129,0.5669351554805949,house
h_856,0.5405215858298643,0.6236959431312018,house
h_857,0.6954868467337577,0.5939390534915354,house
h_858,0.5741926905566056,0.5581498438181413,house
h_859,0.08440822238183078,0.28122486583372913,house
h_860,0.6048365555271938,0.9246870498139503,house
h_861,0.07505024063400606,0.3139799276000876,house
h_862,0.6374048033145956,0.5246315806349916,house
h_863,0.4880492915526483,0.29824578966054405,house
h_864,0.551310873280162,0.5362567217791178,house
h_865,0.5748046524519083,0.6682672078836219,house
h_866,0.6601644238931076,0.8717888878634018,house
h_867,0.557864405831069,0.5403544351770302,house
h_868,0.5656460249715889,0.4204684116137256,house
h_869,0.5336550580628073,0.7733346472314421,house
h_870,0.6513216238195031,0.26610377604922614,house
h_871,0.5847423211393599,0.5664729549363052,house
h_872,0.5367798375283518,0.513096835156731,house
h_873,0.5295925413681409,0.5359150387626583,house
h_874,0.3103130649391946,0.2516328572538502,house
h_875,0.6418536567992545,0.8826989343347428,house
h_876,0.711319130749641,0.5182008121142664,house
h_877,0.5585112472217946,0.5438221875822822,house
h_878,0.07659874040613456,0.2591451216060402,house
h_879,0.6071161711195658,0.525579718419156,house
h_880,0.615991024948508,0.8841927113069207,house
h_881,0.2869313673696737,0.8657881798184062,house
h_882,0.5305710910742175,0.5953513034963548,house
h_883,0.6244859204782978,0.6717511983030015,house
h_884,0.6149401366439705,0.8801418384250239,house
h_885,0.8917176657743068,0.2608650767457448,house
h_886,0.574078484213527,0.415399198209409,house
h_887,0.0953898389595575,0.30489348822740975,house
h_888,0.5227343379669969,0.8379072106413707,house
h_889,0.5367194422985759,0.37255825562603073,house
h_890,0.6732623006286098,0.2381390198008016,house
h_891,0.6363216534989052,0.38520394357123283,house
h_892,0.5974040648212131,0.7296283922700061,house
h_893,0.5954316549554771,0.6410870846106094,house
h_894,0.5905458042227854,0.924573804313626,house
h_895,0.634892530881419,0.40188419239848705,house
h_896,0.6234572434279185,0.68415275807999,house
h_897,0.6823193320299583,0.6372930343921448,house
h_898,0.6132937607958809,0.8527598898203446,house
h_899,0.46613916474245315,0.8534185072970945,house
h_900,0.5707906107319626,0.5745933634782244,house
h_901,0.5427276558613836,0.7549113979093233,house
h_902,0.5102144442187115,0.8465948318293047,house
h_903,0.5537259098645008,0.5094315759649892,house
h_904,0.29229542482108206,0.8487526049854597,house
h_905,0.610969744816493,0.4063451891778793,house
h_906,0.5524314108994632,0.7925798779639539,house
h_907,0.5828726100660654,0.4306248784514584,house
h_908,0.5371212166180915,0.5548475104846925,house
h_909,0.27399003959232476,0.8377257675744877,house
h_910,0.5635369029458093,0.5505264195182911,house
h_911,0.6937875921439471,0.6263200150696651,house
h_912,0.5616426362432988,0.4167305367117438,house
h_913,0.6977330871921512,0.5693947605012392,house
h_914,0.59788302753655,0.8689064457649808,house
h_915,0.5542818474834861,0.520821597445346,house
h_916,0.691604544849394,0.642021320454142,house
h_917,0.5932613508877116,0.5459071293046978,house
h_918,0.5667512859425824,0.41983058014341634,house
h_919,0.6522459063858859,0.7758369973883965,house
h_920,0.6286146757016438,0.2608923378961867,house
h_921,0.8963961572804852,0.173510071989539,house
h_922,0.6762918949507409,0.44482123426127945,house
h_923,0.62998401269487,0.6586120022504492,house
h_924,0.5689870589322713,0.5238263571975132,house
h_925,0.08183276249948193,0.28048001076143214,house
h_926,0.703824487881901,0.5468306119481147,house
h_927,0.7269786622051475,0.3365246010654937,house
h_928,0.7320175464631056,0.5510948368498765,house
h_929,0.7226122284228608,0.1314228778702862,house
h_930,0.5705627808413519,0.4782863819604579,house
h_931,0.5162338024657654,0.44513177302728907,house
h_932,0.5504367536160133,0.5290739052022024,house
h_933,0.667214588020206,0.269990411672496,house
h_934,0.13741275315470733,0.23341242791153205,house
h_935,0.6218715831587195,0.8115094342574097,house
h_936,0.246736749630492,0.8090734046696164,house
h_937,0.8961351481299002,0.2548068726253811,house
h_938,0.543237152281061,0.7493971449829939,house
h_939,0.6350482883888237,0.3979371800307042,house
h_940,0.2639416452056311,0.836364944573865,house
h_941,0.2621116301708946,0.29298143806151716,house
h_942,0.5824483924645982,0.48941816735205196,house
h_943,0.5515160239097262,0.4447926230879751,house
h_944,0.610954469817036,0.5299859868252782,house
h_945,0.5669922638515882,0.8787240798412284,house
h_946,0.1084744588950162,0.31297834101595773,house
h_947,0.20516884612416822,0.33850347009857673,house
h_948,0.5374044768411618,0.5005147664936362,house
h_949,0.12967242842812085,0.22944903092199345,house
h_950,0.3177145398482519,0.8604181829536459,house
h_951,0.5438206889183054,0.32271651554237185,house
h_952,0.5633960953777297,0.5595745238293129,house
h_953,0.8910955854855835,0.5741606302955704,house
h_954,0.6079170401324872,0.4483276736653383,house
h_955,0.4430792974291699,0.3441537010476019,house
h_956,0.7144138614684196,0.6492621054590415,house
h_957,0.887386253687667,0.26702729779656104,house
h_958,0.7024447517911533,0.36697673618331206,house
h_959,0.31202109103181724,0.8297985825543416,house
h_960,0.5946524838692443,0.8569615481474073,house
h_961,0.7072302587450346,0.5479358504908698,house
h_962,0.5955664248125103,0.7206981178410424,house
h_963,0.5455311722770626,0.31371318543646737,house
h_964,0.18711890162465036,0.27885797231119336,house
h_965,0.635262824305188,0.24966201014932765,house
h_966,0.7074164871062774,0.5159100716718057,house
h_967,0.6674751901389774,0.29546148770358055,house
h_968,0.705354249115342,0.1903451730894319,house
h_969,0.6021623043271194,0.61273179261548,house
h_970,0.5955257970073913,0.4871935780277373,house
h_971,0.46195990906231005,0.3585799890195228,house
h_972,0.6128858470798427,0.47900500376180855,house
h_973,0.5755704534787629,0.7067937214012011,house
h_974,0.5503341476796212,0.5283543895926625,house
h_975,0.5508528376477282,0.38114090931139166,house
h_976,0.5695774246588349,0.5147075768643729,house
h_977,0.5904232480743019,0.6921310018942028,house
h_978,0.5532012432473647,0.864031162004446,house
h_979,0.6193376744406915,0.8530930568307591,house
h_980,0.6988942603289595,0.19164091387760926,house
h_981,0.11178996480022736,0.30702857259055916,house
h_982,0.642008464565761,0.8611550728196358,house
h_983,0.5495861701896134,0.5001839631093521,house
h_984,0.07988199469332279,0.294811823205783,house
h_985,0.5299972466646057,0.8785644147553222,house
h_986,0.4388722166019796,0.8238826894600083,house
h_987,0.5932378448004639,0.9237034138781234,house
h_988,0.21126321475422727,0.33782759467486523,house
h_989,0.31470044578463446,0.8295167201350181,house
h_990,0.5762646181660009,0.5472003357143849,house
h_991,0.28629084627849893,0.8677799345867191,house
h_992,0.49944208118450095,0.8686656497702259,house
h_993,0.3132537529605215,0.8191966764635576,house
h_994,0.5560781109125886,0.48491007184566337,house
h_995,0.7077378161103747,0.20475241798100377,house
h_996,0.17536585800186316,0.32610762389366466,house
h_997,0.291351303222589,0.8508190746717399,house
h_998,0.49179625683368344,0.3140967185396074,house
h_999,0.6804838138428695,0.5552785246662618,house
h_1000,0.11566436495829238,0.17594793388422053,house
h_1001,0.5343325399039585,0.3778467400469479,house
h_1002,0.2608712685570465,0.864894364159302,house
h_1003,0.5961913164002437,0.7326813765898469,house
h_1004,0.16815495022764254,0.3346473356806853,house
h_1005,0.7061504956790086,0.5918978718848403,house
h_1006,0.6532351142953812,0.3948635970462901,house
h_1007,0.178155009586448,0.3334598220918891,house
h_1008,0.4433536934038506,0.8933766502586425,house
h_1009,0.11813067247591569,0.348579660545016,house
h_1010,0.5628537339657035,0.3855780916882736,house
h_1011,0.5499461106838226,0.5264295736111139,house
h_1012,0.11726355903529895,0.17487826890800162,house
h_1013,0.6008490947452274,0.3637688436185557,house
h_1014,0.5835086990330454,0.6268160339361352,house
h_1015,0.20029001016731418,0.3004531831081232,house
h_1016,0.6556042768867817,0.38653428771195414,house
h_1017,0.4747798587351741,0.8592937894132174,house
h_1018,0.553877020425366,0.5047171845578043,house
h_1019,0.5882455053841721,0.9345602291049281,house
h_1020,0.6812009671528152,0.5649405852164078,house
h_1021,0.18594312239192434,0.33112233485947196,house
h_1022,0.5506974989496786,0.5884836486601878,house
h_1023,0.5773351457555468,0.44678916159229454,house
h_1024,0.6087193337567586,0.4765889954780345,house
h_1025,0.5801822315349602,0.796635169610252,house
h_1026,0.26037764072488967,0.8379444377533128,house
h_1027,0.5664504027495005,0.6646240765564639,house
h_1028,0.23660158962882927,0.24117819116903672,house
h_1029,0.08477577210967227,0.6731009089358858,house
h_1030,0.437447096463996,0.8061330884894348,house
h_1031,0.5691010278401267,0.5175743922159834,house
h_1032,0.157451607733266,0.33281225804336984,house
h_1033,0.5560777057651815,0.5338575667456177,house
h_1034,0.679643406211814,0.6461884777842289,house
h_1035,0.15828856690034157,0.3275563529318546,house
h_1036,0.2416351146345755,0.31895635378089543,house
h_1037,0.3438912071800421,0.9080355816111266,house
h_1038,0.6496747731009643,0.8730527326732576,house
h_1039,0.7051877052648698,0.19162331883053949,house
h_1040,0.5270758410506857,0.3600882903751665,house
h_1041,0.319150189651386,0.830943844152954,house
h_1042,0.3558436963915775,0.8987469479243363,house
h_1043,0.26886951153638355,0.835968585322841,house
h_1044,0.5324662990377939,0.35667930585964225,house
h_1045,0.6257826593500646,0.4970834733378455,house
h_1046,0.5440878035460964,0.5785887796232817,house
h_1047,0.5767203995771034,0.5590578933730666,house
h_1048,0.7092522571186067,0.5677503718800618,house
h_1049,0.5337257445078274,0.37676965646260185,house
h_1050,0.45957107326657687,0.33668262635708235,house
h_1051,0.45406518784094163,0.8724394629284965,house
h_1052,0.054677506903760005,0.7001519498786479,house
h_1053,0.5542945106954688,0.42042013976330017,house
h_1054,0.5457792920868769,0.7449833338286257,house
h_1055,0.5950682329477002,0.7340122849469725,house
h_1056,0.5770154787980228,0.41810791378535955,house
h_1057,0.5895112076275155,0.5616897402969846,house
h_1058,0.5557961895603689,0.4933855399261064,house
h_1059,0.7269137279111041,0.5415215252479996,house
h_1060,0.5929190032130076,0.8842808854869892,house
h_1061,0.5413212083078583,0.3358742662113874,house
h_1062,0.7026016964746796,0.5460616687444368,house
h_1063,0.6393550863571704,0.4335024195015634,house
h_1064,0.6704313010856724,0.2908203885697004,house
h_1065,0.5278709776988955,0.3440041669339232,house
h_1066,0.6085759907196754,0.5020111801999837,house
h_1067,0.18689120124416034,0.3314361062317775,house
h_1068,0.5275409211515378,0.7899678478904312,house
h_1069,0.5493150983080768,0.7544449640946763,house
h_1070,0.6344910279164457,0.40913273863797517,house
h_1071,0.14619242937786156,0.24873833384770305,house
h_1072,0.6741345698055317,0.8262354161225984,house
h_1073,0.7139868068204189,0.6087341494501591,house
h_1074,0.6387938290585113,0.6873660879779537,house
h_1075,0.5956658574082775,0.8769027668502734,house
h_1076,0.5808544106560944,0.5240954828497495,house
h_1077,0.5995483982026163,0.8651537026116315,house
h_1078,0.5814651468174125,0.6267556224323,house
h_1079,0.6556180142104986,0.8745136621936432,house
h_1080,0.4957097998845071,0.31115318464985525,house
h_1081,0.40450272160126505,0.880805356950201,house
h_1082,0.6335337399694206,0.5231961106829682,house
h_1083,0.6181139332925744,0.4959596070193512,house
h_1084,0.6091772671601368,0.5259346273144265,house
h_1085,0.26673116990271045,0.8679388536866083,house
h_1086,0.42976567121948794,0.8009420093012269,house
h_1087,0.7245922346809766,0.6079270807426908,house
h_1088,0.5585155549751587,0.9319213100190231,house
h_1089,0.5321453865867208,0.8892783200809523,house
h_1090,0.6334353315486109,0.6381232738795658,house
h_1091,0.8793109968972295,0.27861901268607,house
h_1092,0.5987712727121633,0.36495882511100425,house
h_1093,0.6350600389065414,0.3065066608607939,house
h_1094,0.534832341051957,0.5854232394157682,house
h_1095,0.1573055850700729,0.33376045448363345,house
h_1096,0.3202032445523436,0.23064635964209806,house
h_1097,0.12308594561546113,0.20099762403442373,house
h_1098,0.6342239132886573,0.852458631762801,house
h_1099,0.8941785499698927,0.28942428497273315,house
h_1100,0.5959906687956685,0.8749197192638885,house
h_1101,0.6011750669270541,0.4933121024090904,house
h_1102,0.570766975134597,0.41459865888542646,house
h_1103,0.4773655544239689,0.3236092958735623,house
h_1104,0.5621528251823809,0.3783782430993798,house
h_1105,0.8866067406541187,0.28295333697958974,house
h_1106,0.5224094063202018,0.8591019222299804,house
h_1107,0.5427686134376463,0.3282567857360741,house
h_1108,0.5545114812650892,0.5229834960548426,house
h_1109,0.642729555343182,0.8825562825444111,house
h_1110,0.5940681557812513,0.9357819805136256,house
h_1111,0.8945134655451799,0.25721650693952014,house
h_1112,0.5382227464641247,0.35418736856839383,house
h_1113,0.5374613425774778,0.6318302756527042,house
h_1114,0.5791514724611413,0.7564874151679978,house
h_1115,0.8903332205516004,0.2647666240692292,house
h_1116,0.725522166698182,0.5450478220910986,house
h_1117,0.30345931250630587,0.8196871984095855,house
h_1118,0.603599518006495,0.800629106909087,house
h_1119,0.5761055365654495,0.7947188448066134,house
h_1120,0.3474216315361463,0.9053036121247497,house
h_1121,0.6490376288663187,0.5166356701427269,house
h_1122,0.4166598799764945,0.8611622679757712,house
h_1123,0.5689590754950745,0.8314532450042694,house
h_1124,0.6426735206301527,0.3958067881604933,house
h_1125,0.2742383968373623,0.8360927799736516,house
h_1126,0.6330609555580611,0.4156413308537047,house
h_1127,0.5216421020140453,0.559562284243088,house
h_1128,0.714102041179746,0.5389750656557561,house
h_1129,0.6071902509096737,0.9142972444116554,house
h_1130,0.6311591333275105,0.25147964362966974,house
h_1131,0.5131746870306947,0.6434976813103328,house
h_1132,0.19994918886191504,0.2984209760698794,house
h_1133,0.6300892162856824,0.8092044816437739,house
h_1134,0.6392499082058447,0.8453347568720022,house
h_1135,0.5940387138133878,0.8653129345444203,house
h_1136,0.44305328131240523,0.3511242878304824,house
h_1137,0.5160751957356632,0.47741456143176336,house
h_1138,0.5822722699401075,0.46291708442888957,house
h_1139,0.7449852408568377,0.14487379763252053,house
h_1140,0.7913158066564968,0.8577771034492376,house
h_1141,0.10050704292235198,0.25110781941401017,house
h_1142,0.5755691025542119,0.8665034870809712,house
h_1143,0.8968549160539284,0.18517829127555394,house
h_1144,0.5797912944374853,0.4156816862944206,house
h_1145,0.5250217334174416,0.8378351168836685,house
h_1146,0.5644398100606141,0.5876147843194282,house
h_1147,0.5689238182486132,0.5331770559333224,house
h_1148,0.5819212862657588,0.5967887314470187,house
h_1149,0.5352053781716563,0.863527006427443,house
h_1150,0.15611081101937008,0.22504070737771134,house
h_1151,0.5958387780904953,0.3668269339273544,house
h_1152,0.3032741657944226,0.2564379701943655,house
h_1153,0.890696694308082,0.7519961778775324,house
h_1154,0.6185308695471518,0.48185303424427284,house
h_1155,0.25564674387268754,0.8374348330019645,house
h_1156,0.44547741958035936,0.34464224171871,house
h_1157,0.30814913306463626,0.820666678137143,house
h_1158,0.2607290448574493,0.8657868763482134,house
h_1159,0.5273790119133119,0.5535217942842479,house
h_1160,0.609415018965138,0.47698598039474654,house
h_1161,0.5689741695915033,0.5201825245747366,house
h_1162,0.7924621621856106,0.8639960284664048,house
h_1163,0.597577482321678,0.47499761464929047,house
