id,xpos,ypos,stoppoint
n_id2435,0.128526061,0.868317694,-1
n_id2436,0.128903583,0.881791406,-1
n_id2437,0.12990556,0.900098386,-1
n_id2438,0.806346644,0.372189783,-1
n_id2439,0.151493171,0.973194915,-1
n_id2440,0.292212718,0.942840741,-1
n_id2441,0.361401343,0.916547138,-1
n_id2442,0.395383072,0.903542676,-1
n_id2443,0.686863303,0.436697486,-1
n_id2444,0.693843898,0.431867346,-1
n_id2445,0.681873601,0.440080773,-1
n_id2446,0.697578754,0.426657115,-1
n_id2447,0.713187746,0.429597744,-1
n_id2448,0.680403877,0.47280622,-1
n_id2449,0.668751744,0.408778716,-1
n_id2450,0.670939709,0.408847539,-1
n_id2451,0.78521847,0.353687283,-1
n_id2452,0.552552132,0.381875089,-1
n_id2453,0.552647106,0.388028512,-1
n_id2454,0.559114841,0.37748448,-1
n_id2455,0.542319861,0.407879322,-1
n_id2456,0.564273122,0.377432862,-1
n_id2457,0.565213365,0.373730485,-1
n_id2458,0.567337223,0.374870761,-1
n_id2459,0.546076086,0.401244136,-1
n_id2460,0.552452409,0.392686593,-1
n_id2461,0.543028605,0.405157676,-1
n_id2462,0.630091353,0.355681592,-1
n_id2463,0.672771522,0.382708789,-1
n_id2464,0.901513056,0.285363019,-1
n_id2465,0.736412472,0.33039844,-1
n_id2466,0.712361471,0.294988887,-1
n_id2467,0.740175821,0.551471175,-1
n_id2468,0.805109606,0.319582243,-1
n_id2469,0.656414609,0.453435609,-1
n_id2470,0.634398428,0.541900053,-1
n_id2471,0.518033799,0.267839686,-1
n_id2472,0.508411736,0.250862246,-1
n_id2473,0.714756006,0.252248095,-1
n_id2474,0.310930924,0.22266349,-1
n_id2475,0.333592929,0.172757262,-1
n_id2476,0.335488849,0.171302589,-1
n_id2477,0.635218767,0.254489543,-1
n_id2478,0.663043801,0.26068989,-1
n_id2479,0.648554316,0.263098703,-1
n_id2480,0.666217123,0.269335027,-1
n_id2481,0.66269952,0.268165032,-1
n_id2482,0.66376323,0.266036204,-1
n_id2483,0.672313272,0.26348818,-1
n_id2484,0.671317231,0.26571555,-1
n_id2485,0.804463782,0.339359537,-1
n_id2486,0.713674488,0.272055109,-1
n_id2487,0.681931773,0.276733524,-1
n_id2488,0.751134644,0.343302796,-1
n_id2489,0.750347546,0.339833479,-1
n_id2490,0.707889379,0.289343817,-1
n_id2491,0.692606861,0.259358786,-1
n_id2492,0.80127384,0.331432352,-1
n_id2493,0.823923973,0.325263288,-1
n_id2494,0.831656051,0.321391981,-1
n_id2495,0.764455947,0.323619351,-1
n_id2496,0.690300177,0.368152675,-1
n_id2497,0.278947212,0.283980298,-1
n_id2498,0.284466394,0.288596147,-1
n_id2499,0.284517443,0.298731932,-1
n_id2500,0.328153288,0.24028693,-1
n_id2501,0.553314299,0.90101655,-1
n_id2502,0.555340809,0.899796502,-1
n_id2503,0.623634302,0.891772339,-1
n_id2504,0.636117459,0.891558048,-1
n_id2505,0.623502526,0.889254034,-1
n_id2506,0.630982922,0.891651898,-1
n_id2507,0.631061276,0.893078416,-1
n_id2508,0.635663958,0.894703583,-1
n_id2509,0.609905798,0.878398734,-1
n_id2510,0.703644037,0.699597541,-1
n_id2511,0.743339645,0.327883263,-1
n_id2512,0.74266058,0.324481206,-1
n_id2513,0.625094529,0.331083544,-1
n_id2514,0.635323238,0.314060743,-1
n_id2515,0.639534152,0.314606636,-1
n_id2516,0.641452629,0.314534685,-1
n_id2517,0.150523248,0.755538315,-1
n_id2518,0.148381582,0.755962204,-1
n_id2519,0.124735408,0.725446921,-1
n_id2520,0.07102756,0.702034509,-1
n_id2521,0.069616008,0.701482359,-1
n_id2522,0.067758077,0.70071279,-1
n_id2523,0.807998006,0.391016066,-1
n_id2524,0.688854197,0.376370795,-1
n_id2525,0.12857711,0.873821989,-1
n_id2526,0.128788427,0.880618283,-1
n_id2527,0.11735236,0.910484437,-1
n_id2528,0.12672749,0.853358026,-1
n_id2529,0.209033223,0.779660858,-1
n_id2530,0.228310589,0.761779331,-1
n_id2531,0.522319505,0.307610129,-1
n_id2532,0.33041011,0.238735279,-1
n_id2533,0.340230431,0.349137129,-1
n_id2534,0.286592626,0.352892687,-1
n_id2535,0.268586726,0.351821235,-1
n_id2536,0.232744692,0.338430424,-1
n_id2537,0.284612417,0.330953718,-1
n_id2538,0.439268225,0.318607769,-1
n_id2539,0.323406958,0.251811693,-1
n_id2540,0.324742531,0.252768962,-1
n_id2541,0.327322265,0.255054206,-1
n_id2542,0.327094327,0.257542792,-1
n_id2543,0.328960568,0.257312859,-1
n_id2544,0.32973342,0.256879586,-1
n_id2545,0.330752017,0.255268497,-1
n_id2546,0.321151323,0.257780545,-1
n_id2547,0.305392748,0.2668308,-1
n_id2548,0.546016727,0.3013566,-1
n_id2549,0.546851312,0.294918499,-1
n_id2550,0.627868959,0.359144652,-1
n_id2551,0.100141868,0.976288832,-1
n_id2552,0.401767705,0.902278831,-1
n_id2553,0.410267886,0.917726518,-1
n_id2554,0.686134376,0.893372479,-1
n_id2555,0.604434103,0.310805717,-1
n_id2556,0.639227861,0.318355938,-1
n_id2557,0.611883633,0.328119452,-1
n_id2558,0.626312572,0.283307707,-1
n_id2559,0.623250844,0.283956835,-1
n_id2560,0.615492648,0.299124537,-1
n_id2561,0.630549603,0.283130957,-1
n_id2562,0.603647005,0.31888619,-1
n_id2563,0.532657434,0.262042893,-1
n_id2564,0.546279093,0.299337264,-1
n_id2565,0.546524839,0.297443061,-1
n_id2566,0.633378644,0.257441121,-1
n_id2567,0.644890691,0.257814956,-1
n_id2568,0.647187877,0.265804708,-1
n_id2569,0.652641764,0.264508016,-1
n_id2570,0.65526661,0.265413667,-1
n_id2571,0.638011005,0.360851156,-1
n_id2572,0.659855046,0.391030143,-1
n_id2573,0.680319588,0.334484037,-1
n_id2574,0.664185864,0.361307892,-1
n_id2575,0.693284738,0.561469313,-1
n_id2576,0.676655962,0.583503697,-1
n_id2577,0.877951171,0.298106266,-1
n_id2578,0.851179163,0.310164409,-1
n_id2579,0.438677011,0.862215889,-1
n_id2580,0.720676453,0.340839237,-1
n_id2581,0.243855473,0.794653373,-1
n_id2582,0.373332463,0.854285576,-1
n_id2583,0.124172687,0.904165213,-1
n_id2584,0.544728641,0.668315817,-1
n_id2585,0.55435664,0.67758662,-1
n_id2586,0.353508996,0.98094535,-1
n_id2587,0.355286198,0.980255553,-1
n_id2588,0.500574,0.305568894,-1
n_id2589,0.608024123,0.939770287,-1
n_id2590,0.866778657,0.306327514,-1
n_id2591,0.854975752,0.299074484,-1
n_id2592,0.858913615,0.306975078,-1
n_id2593,0.864786575,0.299923825,-1
n_id2594,0.863652822,0.302617316,-1
n_id2595,0.857252756,0.306283718,-1
n_id2596,0.855994349,0.299969186,-1
n_id2597,0.546294527,0.946985777,-1
n_id2598,0.55530638,0.931855615,-1
n_id2599,0.517132732,0.925092168,-1
n_id2600,0.519575941,0.918095661,-1
n_id2601,0.521639253,0.918571167,-1
n_id2602,0.518970481,0.925605214,-1
n_id2603,0.622460185,0.915546073,-1
n_id2604,0.629390919,0.920656198,-1
n_id2605,0.628240546,0.921414818,-1
n_id2606,0.871034683,0.296210499,-1
n_id2607,0.333305633,0.236734713,-1
n_id2608,0.784323339,0.448112757,-1
n_id2609,0.783850843,0.448231634,-1
n_id2610,0.7835493,0.45203881,-1
n_id2611,0.786917319,0.444948453,-1
n_id2612,0.784932361,0.447934443,-1
n_id2613,0.767828714,0.443335799,-1
n_id2614,0.784144076,0.449456375,-1
n_id2615,0.783095799,0.45137404,-1
n_id2616,0.784393383,0.452766146,-1
n_id2617,0.753576665,0.436885186,-1
n_id2618,0.75942232,0.439721016,-1
n_id2619,0.767232752,0.44307302,-1
n_id2620,0.632988063,0.258371799,-1
n_id2621,0.236833326,0.430217153,-1
n_id2622,0.700171547,0.331896909,-1
n_id2623,0.717581485,0.352856712,-1
n_id2624,0.151297287,0.258410903,-1
n_id2625,0.039208866,0.298824218,-1
n_id2626,0.150872278,0.283953707,-1
n_id2627,0.661156191,0.555475436,-1
n_id2628,0.661711789,0.555145397,-1
n_id2629,0.662551123,0.554479063,-1
n_id2630,0.663674191,0.551906012,-1
n_id2631,0.663397579,0.550704734,-1
n_id2632,0.662692397,0.549586357,-1
n_id2633,0.661175186,0.548227098,-1
n_id2634,0.659850297,0.547667127,-1
n_id2635,0.582905851,0.67469448,-1
n_id2636,0.571824749,0.696971309,-1
n_id2637,0.515923,0.798821871,-1
n_id2638,0.561479696,0.714566594,-1
n_id2639,0.481982822,0.334036686,-1
n_id2640,0.601866241,0.29459941,-1
n_id2641,0.598862685,0.366677668,-1
n_id2642,0.550576671,0.342591101,-1
n_id2643,0.714181412,0.429888678,-1
n_id2644,0.703439843,0.454888718,-1
n_id2645,0.707152143,0.447576249,-1
n_id2646,0.699721607,0.455795933,-1
n_id2647,0.802015825,0.414139107,-1
n_id2648,0.825364018,0.409812629,-1
n_id2649,0.821237394,0.420290966,-1
n_id2650,0.342210641,0.230514031,-1
n_id2651,0.672593446,0.444368148,-1
n_id2652,0.605688948,0.444022468,-1
n_id2653,0.625309408,0.515146586,-1
n_id2654,0.588661281,0.657607548,-1
n_id2655,0.586232318,0.668225096,-1
n_id2656,0.584893184,0.672579729,-1
n_id2657,0.447590329,0.868231665,-1
n_id2658,0.460693192,0.851493542,-1
n_id2659,0.487790487,0.828825672,-1
n_id2660,0.524913485,0.898850183,-1
n_id2661,0.549972398,0.883219488,-1
n_id2662,0.554444491,0.868129995,-1
n_id2663,0.559639573,0.858974941,-1
n_id2664,0.606829824,0.755166044,-1
n_id2665,0.632452647,0.496586211,-1
n_id2666,0.635706696,0.491767021,-1
n_id2667,0.576581764,0.45184329,-1
n_id2668,0.585649415,0.457694828,-1
n_id2669,0.627873708,0.42514926,-1
n_id2670,0.630187514,0.424756655,-1
n_id2671,0.466554281,0.339436181,-1
n_id2672,0.534158025,0.342725619,-1
n_id2673,0.447782652,0.339695833,-1
n_id2674,0.432101242,0.341108273,-1
n_id2675,0.403404821,0.343920641,-1
n_id2676,0.710248298,0.439026527,-1
n_id2677,0.542770988,0.342211009,-1
n_id2678,0.737141399,0.163029724,-1
n_id2679,0.736141796,0.165141346,-1
n_id2680,0.225298723,0.408372033,-1
n_id2681,0.223658046,0.400616906,-1
n_id2682,0.222887568,0.397721638,-1
n_id2683,0.252138401,0.396417125,-1
n_id2684,0.228429307,0.397253953,-1
n_id2685,0.238255563,0.405063826,-1
n_id2686,0.244999911,0.427795826,-1
n_id2687,0.245081826,0.439514546,-1
n_id2688,0.235725691,0.370340941,-1
n_id2689,0.246905329,0.42402619,-1
n_id2690,0.24561843,0.403959526,-1
n_id2691,0.008751862,0.311384458,-1
n_id2692,0.010716639,0.310796332,-1
n_id2693,0.345400583,0.23946418,-1
n_id2694,0.322558127,0.257201804,-1
n_id2695,0.330604807,0.256027116,-1
n_id2696,0.332075718,0.249792357,-1
n_id2697,0.323956621,0.243531007,-1
n_id2698,0.361962877,0.220021617,-1
n_id2699,0.366437344,0.213545976,-1
n_id2700,0.359764227,0.203127077,-1
n_id2701,0.361813293,0.20522775,-1
n_id2702,0.357280654,0.192934982,-1
n_id2703,0.220980964,0.197555524,-1
n_id2704,0.231372316,0.209831086,-1
n_id2705,0.230061674,0.209102185,-1
n_id2706,0.240259517,0.198656696,-1
n_id2707,0.245010596,0.240818746,-1
n_id2708,0.227248066,0.236561091,-1
n_id2709,0.237418604,0.278247635,-1
n_id2710,0.237179982,0.281512046,-1
n_id2711,0.237824618,0.31167852,-1
n_id2712,0.238510806,0.276813297,-1
n_id2713,0.240342619,0.2752069,-1
n_id2714,0.243818671,0.23967847,-1
n_id2715,0.306147792,0.222727621,-1
n_id2716,0.270065948,0.287749934,-1
n_id2717,0.29037497,0.27006862,-1
n_id2718,0.29008055,0.267400155,-1
n_id2719,0.304065485,0.263760345,-1
n_id2720,0.302861688,0.265965817,-1
n_id2721,0.322201974,0.250846604,-1
n_id2722,0.304065485,0.260780612,-1
n_id2723,0.317410531,0.292799056,-1
n_id2724,0.29993055,0.308897436,-1
n_id2725,0.308563695,0.304115786,-1
n_id2726,0.301955873,0.307592923,-1
n_id2727,0.332598076,0.282211228,-1
n_id2728,0.337929684,0.275693355,-1
n_id2729,0.381259238,0.243304203,-1
n_id2730,0.549677978,0.485159991,-1
n_id2731,0.551712798,0.491513626,-1
n_id2732,0.550797486,0.487844097,-1
n_id2733,0.544216968,0.489154866,-1
n_id2734,0.556292924,0.486570867,-1
n_id2735,0.550601602,0.487387361,-1
n_id2736,0.569740068,0.487809685,-1
n_id2737,0.568322579,0.488222624,-1
n_id2738,0.565977907,0.484942572,-1
n_id2739,0.553602783,0.459262121,-1
n_id2740,0.567691002,0.486139157,-1
n_id2741,0.47390765,0.313136322,-1
n_id2742,0.47135997,0.314088898,-1
n_id2743,0.372903892,0.247430469,-1
n_id2744,0.338021096,0.263572645,-1
n_id2745,0.548877822,0.463921767,-1
n_id2746,0.571890044,0.477016951,-1
n_id2747,0.554782836,0.492380173,-1
n_id2748,0.635796922,0.276239248,-1
n_id2749,0.798219236,0.174107136,-1
n_id2750,0.796103688,0.177182283,-1
n_id2751,0.776590074,0.162186639,-1
n_id2752,0.741985077,0.158854969,-1
n_id2753,0.736128737,0.161786213,-1
n_id2754,0.690605282,0.193363563,-1
n_id2755,0.696063918,0.194544508,-1
n_id2756,0.692323126,0.19348244,-1
n_id2757,0.657224264,0.19005692,-1
n_id2758,0.657735936,0.188938542,-1
n_id2759,0.329262111,0.239528311,-1
n_id2760,0.314975633,0.297346082,-1
n_id2761,0.29345213,0.335589901,-1
n_id2762,0.295672149,0.274909709,-1
n_id2763,0.49687832,0.28328268,-1
n_id2764,0.496855764,0.286034046,-1
n_id2765,0.538303644,0.342035822,-1
n_id2766,0.326688313,0.254494235,-1
n_id2767,0.241667508,0.330187277,-1
n_id2768,0.652544415,0.274739215,-1
n_id2769,0.656387304,0.271456034,-1
n_id2770,0.65531291,0.273825743,-1
n_id2771,0.654674209,0.274581234,-1
n_id2772,0.654231392,0.276148527,-1
n_id2773,0.644568966,0.269973206,-1
n_id2774,0.505589819,0.338173901,-1
n_id2775,0.395612197,0.344651105,-1
n_id2776,0.380180095,0.346127676,-1
n_id2777,0.380062564,0.345319004,-1
n_id2778,0.379728968,0.342234471,-1
n_id2779,0.379016662,0.337171271,-1
n_id2780,0.097178676,0.660096134,-1
n_id2781,0.63016852,0.55166826,-1
n_id2782,0.628025667,0.55228454,-1
n_id2783,0.631298711,0.549120236,-1
n_id2784,0.624876088,0.561226868,-1
n_id2785,0.641896633,0.576511882,-1
n_id2786,0.634825812,0.540994402,-1
n_id2787,0.632659215,0.546066987,-1
n_id2788,0.911336938,0.663972133,-1
n_id2789,0.867064766,0.682092977,-1
n_id2790,0.868363537,0.684827136,-1
n_id2791,0.802635531,0.381254116,-1
n_id2792,0.806296782,0.408656711,-1
n_id2793,0.811833772,0.399559531,-1
n_id2794,0.808856334,0.360345931,-1
n_id2795,0.803812023,0.411053011,-1
n_id2796,0.777271513,0.701637211,-1
n_id2797,0.728786053,0.702484988,-1
n_id2798,0.728856096,0.701180475,-1
n_id2799,0.744412852,0.702863516,-1
n_id2800,0.745386337,0.705267636,-1
n_id2801,0.749431046,0.705891738,-1
n_id2802,0.75626087,0.706367244,-1
n_id2803,0.756395021,0.706770798,-1
n_id2804,0.754597636,0.723729468,-1
n_id2805,0.700509892,0.660925141,-1
n_id2806,0.662530941,0.790034396,-1
n_id2807,0.658997905,0.784085879,-1
n_id2808,0.654640968,0.854818956,-1
n_id2809,0.66984632,0.852755823,-1
n_id2810,0.662181911,0.856196985,-1
n_id2811,0.566535879,0.918502344,-1
n_id2812,0.544698962,0.902116158,-1
n_id2813,0.549237536,0.902658923,-1
n_id2814,0.550275128,0.898626507,-1
n_id2815,0.54601554,0.908291479,-1
n_id2816,0.534755175,0.900686512,-1
n_id2817,0.544354681,0.900229776,-1
n_id2818,0.545920566,0.898188541,-1
n_id2819,0.533886162,0.901881533,-1
n_id2820,0.516158061,0.891335937,-1
n_id2821,0.549890483,0.902258497,-1
n_id2822,0.543374073,0.920488833,-1
n_id2823,0.539467077,0.927530701,-1
n_id2824,0.618021334,0.929797175,-1
n_id2825,0.540173446,0.925570803,-1
n_id2826,0.553950625,0.872367316,-1
n_id2827,0.569322182,0.839562097,-1
n_id2828,0.583965999,0.826074307,-1
n_id2829,0.593750705,0.824522656,-1
n_id2830,0.588520007,0.824891799,-1
n_id2831,0.578836211,0.798859411,-1
n_id2832,0.566535879,0.792253945,-1
n_id2833,0.606990093,0.754590431,-1
n_id2834,0.614056165,0.730553918,-1
n_id2835,0.822969484,0.409368406,-1
n_id2836,0.785237465,0.454400698,-1
n_id2837,0.785814433,0.453200984,-1
n_id2838,0.786937501,0.454008093,-1
n_id2839,0.784078781,0.454220819,-1
n_id2840,0.801277402,0.415851867,-1
n_id2841,0.819935061,0.421634583,-1
n_id2842,0.704367027,0.452196791,-1
n_id2843,0.842054527,0.414167262,-1
n_id2844,0.78775784,0.443464061,-1
n_id2845,0.791874967,0.444596516,-1
n_id2846,0.7077671,0.126340684,-1
n_id2847,0.707015617,0.132586393,-1
n_id2848,0.714218215,0.138492677,-1
n_id2849,0.576818012,0.672712683,-1
n_id2850,0.559399764,0.69076314,-1
n_id2851,0.554759092,0.68516656,-1
n_id2852,0.569056254,0.664144191,-1
n_id2853,0.571460286,0.667776181,-1
n_id2854,0.546656615,0.64922832,-1
n_id2855,0.57807167,0.673513535,-1
n_id2856,0.456168864,0.819805136,-1
n_id2857,0.455074288,0.832587488,-1
n_id2858,0.418504514,0.818491238,-1
n_id2859,0.437358058,0.810659467,-1
n_id2860,0.436351333,0.813370164,-1
n_id2861,0.434010222,0.820599732,-1
n_id2862,0.435701948,0.828079566,-1
n_id2863,0.50544617,0.849219247,-1
n_id2864,0.517566052,0.798064816,-1
n_id2865,0.472325144,0.841448479,-1
n_id2866,0.385899909,0.856562999,-1
n_id2867,0.311665786,0.933832719,-1
n_id2868,0.314022331,0.933055329,-1
n_id2869,0.211855141,0.960348433,-1
n_id2870,0.248903346,0.952444711,-1
n_id2871,0.235927511,0.955219538,-1
n_id2872,0.531127164,0.949904508,-1
n_id2873,0.529837891,0.94960106,-1
n_id2874,0.526523295,0.94946967,-1
n_id2875,0.519345629,0.950907137,-1
n_id2876,0.513763526,0.953187689,-1
n_id2877,0.509410152,0.956316018,-1
n_id2878,0.528739753,0.949482183,-1
n_id2879,0.814685369,0.404672785,-1
n_id2880,0.736761502,0.429076877,-1
n_id2881,0.732154072,0.427667565,-1
n_id2882,0.728117673,0.426439696,-1
n_id2883,0.714067443,0.427603434,-1
n_id2884,0.808960805,0.40683446,-1
n_id2885,0.67263381,0.441443161,-1
n_id2886,0.081855794,0.134214688,-1
n_id2887,0.102834383,0.15825433,-1
n_id2888,0.210204966,0.246812624,-1
n_id2889,0.255667876,0.207458249,-1
n_id2890,0.20406964,0.197682221,-1
n_id2891,0.14816789,0.201936748,-1
n_id2892,0.268985617,0.204153169,-1
n_id2893,0.227517555,0.491720096,-1
n_id2894,0.279664267,0.284605964,-1
n_id2895,0.544084005,0.311404792,-1
n_id2896,0.542113292,0.296931579,-1
n_id2897,0.787736471,0.454103507,-1
n_id2898,0.887529308,0.788551568,-1
n_id2899,0.887716882,0.791631408,-1
n_id2900,0.886162869,0.794881741,-1
n_id2901,0.880963037,0.80463587,-1
n_id2902,0.877957107,0.811012968,-1
n_id2903,0.874301792,0.822065354,-1
n_id2904,0.869775089,0.833374262,-1
n_id2905,0.867963459,0.849718216,-1
n_id2906,0.867987202,0.854845547,-1
n_id2907,0.885386456,0.785951927,-1
n_id2908,0.400223189,0.982029316,-1
n_id2909,0.362868692,0.849896531,-1
n_id2910,0.363673598,0.850248468,-1
n_id2911,0.364598408,0.850631688,-1
n_id2912,0.695038197,0.286237387,-1
n_id2913,0.696055607,0.279114182,-1
n_id2914,0.745061051,0.363712012,-1
n_id2915,0.048819057,0.298674058,-1
n_id2916,0.156896009,0.781218766,-1
n_id2917,0.200859516,0.767310216,-1
n_id2918,0.211163017,0.780791749,-1
n_id2919,0.221679023,0.789402474,-1
n_id2920,0.224153098,0.790212711,-1
n_id2921,0.233053358,0.79233841,-1
n_id2922,0.25089424,0.797471998,-1
n_id2923,0.254555492,0.798859411,-1
n_id2924,0.257984056,0.812886837,-1
n_id2925,0.258602575,0.813621995,-1
n_id2926,0.265261446,0.81819874,-1
n_id2927,0.27054438,0.820285335,-1
n_id2928,0.317925766,0.835190257,-1
n_id2929,0.316182991,0.835008814,-1
n_id2930,0.316830002,0.833755918,-1
n_id2931,0.32964913,0.836974969,-1
n_id2932,0.34747458,0.843811931,-1
n_id2933,0.382392991,0.859630325,-1
n_id2934,0.276907644,0.83036481,-1
n_id2935,0.276940885,0.831533241,-1
n_id2936,0.27698481,0.833235052,-1
n_id2937,0.277105902,0.834478562,-1
n_id2938,0.130695032,0.742186608,-1
n_id2939,0.171237097,0.752771308,-1
n_id2940,0.198081523,0.761005069,-1
n_id2941,0.20020182,0.765584943,-1
n_id2942,0.198885242,0.762689674,-1
n_id2943,0.157183306,0.782003976,-1
n_id2944,0.159218126,0.781420543,-1
n_id2945,0.160083577,0.788601621,-1
n_id2946,0.162076846,0.788030701,-1
n_id2947,0.400359714,0.343429493,-1
n_id2948,0.344411665,0.349654867,-1
n_id2949,0.352195979,0.348821168,-1
n_id2950,0.377358177,0.346395149,-1
n_id2951,0.548312726,0.251645892,-1
n_id2952,0.239316899,0.883665275,-1
n_id2953,0.240778313,0.882129266,-1
n_id2954,0.30660248,0.353548072,-1
n_id2955,0.621792992,0.319227178,-1
n_id2956,0.51439273,0.490734672,-1
n_id2957,0.541569566,0.494189911,-1
n_id2958,0.27432791,0.946976392,-1
n_id2959,0.38497035,0.969900785,-1
n_id2960,0.511978013,0.499514327,-1
n_id2961,0.891543151,0.307441199,-1
n_id2962,0.617038352,0.899633829,-1
n_id2963,0.61143488,0.89264045,-1
n_id2964,0.617070405,0.889774901,-1
n_id2965,0.559273923,0.89220092,-1
n_id2966,0.52912796,0.496831785,-1
n_id2967,0.533537132,0.520901146,-1
n_id2968,0.531451263,0.496254608,-1
n_id2969,0.537902379,0.495632071,-1
n_id2970,0.54059252,0.494300967,-1
n_id2971,0.524616691,0.545507016,-1
n_id2972,0.524346014,0.543651917,-1
n_id2973,0.537541477,0.545732256,-1
n_id2974,0.536443339,0.542178474,-1
n_id2975,0.543465486,0.592366252,-1
n_id2976,0.544230027,0.57547797,-1
n_id2977,0.54701633,0.591997109,-1
n_id2978,0.545306796,0.59270724,-1
n_id2979,0.508466347,0.338993523,-1
n_id2980,0.50829658,0.34062651,-1
n_id2981,0.717189717,0.226204759,-1
n_id2982,0.808436074,0.35240154,-1
n_id2983,0.808850398,0.367882075,-1
n_id2984,0.947899589,0.752699357,-1
n_id2985,0.551988223,0.901371616,-1
n_id2986,0.549336072,0.892310412,-1
n_id2987,0.809168561,0.35234523,-1
n_id2988,0.811157081,0.351877545,-1
n_id2989,0.819734429,0.334297901,-1
n_id2990,0.81064066,0.337643649,-1
n_id2991,0.819009064,0.333669107,-1
n_id2992,0.807739201,0.346582848,-1
n_id2993,0.676769931,0.393651682,-1
n_id2994,0.875294271,0.308066865,-1
n_id2995,0.830676631,0.328113195,-1
n_id2996,0.830848772,0.327571995,-1
n_id2997,0.829089377,0.326039113,-1
n_id2998,0.489173547,0.345869589,-1
n_id2999,0.49304018,0.342020181,-1
n_id3000,0.4932883,0.340693769,-1
n_id3001,0.246981308,0.138813331,-1
n_id3002,0.285985979,0.147586729,-1
n_id3003,0.169020639,0.188586605,-1
n_id3004,0.17221533,0.199826691,-1
n_id3005,0.16562769,0.178613493,-1
n_id3006,0.164789543,0.178103576,-1
n_id3007,0.158267198,0.179408089,-1
n_id3008,0.30594241,0.147685271,-1
n_id3009,0.239714603,0.133255855,-1
n_id3010,0.310878688,0.152127498,-1
n_id3011,0.605984555,0.355867728,-1
n_id3012,0.604396113,0.355534561,-1
n_id3013,0.875497278,0.309518409,-1
n_id3014,0.878557818,0.314237493,-1
n_id3015,0.874401515,0.305337398,-1
n_id3016,0.874460874,0.307769674,-1
n_id3017,0.874552286,0.310122177,-1
n_id3018,0.874167641,0.312646738,-1
n_id3019,0.491020793,0.344119289,-1
n_id3020,0.492089252,0.343085377,-1
n_id3021,0.402203399,0.904410787,-1
n_id3022,0.317712074,0.333498613,-1
n_id3023,0.322256584,0.333633132,-1
n_id3024,0.3210979,0.329417709,-1
n_id3025,0.338385559,0.323439472,-1
n_id3026,0.325209091,0.324609467,-1
n_id3027,0.702573204,0.24983459,-1
n_id3028,0.704729116,0.25115318,-1
n_id3029,0.706327055,0.251326802,-1
n_id3030,0.283184244,0.944916388,-1
n_id3031,0.881547128,0.317808481,-1
n_id3032,0.833458185,0.32260108,-1
n_id3033,0.6062766,0.757097787,-1
n_id3034,0.624016573,0.696059401,-1
n_id3035,0.672084147,0.429805778,-1
n_id3036,0.673750942,0.423866646,-1
n_id3037,0.671210385,0.452922563,-1
n_id3038,0.207438846,0.778310984,-1
n_id3039,0.879858963,0.273037404,-1
n_id3040,0.58882986,0.313322457,-1
n_id3041,0.587401687,0.317062374,-1
n_id3042,0.65852897,0.450740554,-1
n_id3043,0.72571839,0.278973408,-1
n_id3044,0.724448111,0.290653023,-1
n_id3045,0.813736815,0.329888522,-1
n_id3046,0.06050918,0.327407757,-1
n_id3047,0.091457674,0.334136792,-1
n_id3048,0.728025073,0.640237503,-1
n_id3049,0.76162097,0.439573984,-1
n_id3050,0.447509601,0.35013663,-1
n_id3051,0.452412639,0.351944804,-1
n_id3052,0.731679201,0.702630455,-1
n_id3053,0.849660764,0.282908845,-1
n_id3054,0.841693625,0.259677876,-1
n_id3055,0.840030392,0.260007915,-1
n_id3056,0.838485876,0.260359852,-1
n_id3057,0.851824986,0.278757553,-1
n_id3058,0.857334671,0.270803777,-1
n_id3059,0.842946096,0.263355226,-1
n_id3060,0.790767331,0.34225637,-1
n_id3061,0.594867838,0.623466532,-1
n_id3062,0.592683434,0.62568921,-1
n_id3063,0.585354995,0.67132527,-1
n_id3064,0.289656728,0.354657065,-1
n_id3065,0.305691916,0.353630973,-1
n_id3066,0.70394558,0.323225182,-1
n_id3067,0.690922258,0.32081324,-1
n_id3068,0.67274303,0.574367413,-1
n_id3069,0.736188096,0.559431207,-1
n_id3070,0.518692682,0.798498089,-1
n_id3071,0.614966729,0.713296492,-1
n_id3072,0.617268664,0.714009751,-1
n_id3073,0.618496204,0.714386715,-1
n_id3074,0.518192881,0.797118496,-1
n_id3075,0.620688918,0.710495074,-1
n_id3076,0.574349873,0.694895662,-1
n_id3077,0.585683843,0.744248177,-1
n_id3078,0.587336392,0.742522903,-1
n_id3079,0.586650204,0.743486429,-1
n_id3080,0.519801504,0.658888599,-1
n_id3081,0.87030457,0.305852008,-1
n_id3082,0.586943437,0.320412814,-1
n_id3083,0.684336992,0.364930496,-1
n_id3084,0.68706631,0.367204791,-1
n_id3085,0.702181436,0.334138357,-1
n_id3086,0.637602617,0.491060019,-1
n_id3087,0.650961909,0.494449563,-1
n_id3088,0.773615011,0.444496409,-1
n_id3089,0.734502306,0.619204184,-1
n_id3090,0.678728772,0.384078997,-1
n_id3091,0.678148243,0.395217411,-1
n_id3092,0.339704512,0.333762957,-1
n_id3093,0.757566764,0.154897633,-1
n_id3094,0.254891462,0.798316646,-1
n_id3095,0.651898591,0.436880493,-1
n_id3096,0.649374655,0.440448352,-1
n_id3097,0.622751043,0.344142752,-1
n_id3098,0.56019992,0.067734574,-1
n_id3099,0.370349089,0.231131876,-1
n_id3100,0.385817994,0.236704994,-1
