id,start,end,maxspeed,junction
l_6378,n_id2180,n_id4805,20 mph,None
l_6379,n_id1918,n_id4808,20 mph,None
l_6380,n_id47,n_id9293,70 mph,None
l_6381,n_id9293,n_id4822,70 mph,None
l_6382,n_id4822,n_id9294,70 mph,None
l_6383,n_id9294,n_id4824,70 mph,None
l_6384,n_id4824,n_id9295,70 mph,None
l_6385,n_id9295,n_id9296,70 mph,None
l_6386,n_id9296,n_id4827,70 mph,None
l_6387,n_id4827,n_id4828,70 mph,None
l_6388,n_id4828,n_id9297,70 mph,None
l_6389,n_id9297,n_id48,70 mph,None
l_6390,n_id48,n_id9298,70 mph,None
l_6391,n_id9298,n_id4830,70 mph,None
l_6392,n_id4830,n_id9299,70 mph,None
l_6393,n_id9299,n_id9300,70 mph,None
l_6394,n_id9300,n_id4832,70 mph,None
l_6395,n_id4832,n_id9301,70 mph,None
l_6396,n_id9301,n_id2257,70 mph,None
l_6397,n_id4854,n_id4855,20 mph,None
l_6398,n_id4855,n_id4715,20 mph,None
l_6399,n_id161,n_id114,70 mph,None
l_6400,n_id4859,n_id164,70 mph,None
l_6401,n_id164,n_id163,70 mph,None
l_6402,n_id4468,n_id745,30 mph,None
l_6403,n_id4467,n_id9610,30 mph,None
l_6404,n_id9610,n_id9609,30 mph,None
l_6405,n_id9609,n_id794,30 mph,None
l_6406,n_id4865,n_id901,30 mph,None
l_6407,n_id1622,n_id9611,30 mph,None
l_6408,n_id9611,n_id9608,30 mph,None
l_6409,n_id9608,n_id4468,30 mph,None
l_6410,n_id4864,n_id4446,30 mph,None
l_6411,n_id4446,n_id743,30 mph,None
l_6412,n_id743,n_id914,30 mph,None
l_6413,n_id914,n_id3626,30 mph,None
l_6414,n_id3626,n_id744,30 mph,None
l_6415,n_id3607,n_id9004,30 mph,None
l_6416,n_id9004,n_id340,30 mph,None
l_6417,n_id340,n_id3622,30 mph,None
l_6418,n_id3622,n_id727,30 mph,None
l_6419,n_id727,n_id837,30 mph,None
l_6420,n_id837,n_id2199,30 mph,None
l_6421,n_id2199,n_id726,30 mph,None
l_6422,n_id2463,n_id4082,20 mph,None
l_6423,n_id2333,n_id2316,20 mph,None
l_6424,n_id9656,n_id7732,30 mph,None
l_6425,n_id7732,n_id582,30 mph,None
l_6426,n_id4867,n_id4103,30 mph,None
l_6427,n_id4103,n_id4104,30 mph,None
l_6428,n_id4104,n_id130,30 mph,None
l_6429,n_id8255,n_id1930,30 mph,None
l_6430,n_id1930,n_id5423,30 mph,None
l_6431,n_id5423,n_id80,30 mph,None
l_6432,n_id4871,n_id9041,30 mph,None
l_6433,n_id9041,n_id8356,30 mph,None
l_6434,n_id8356,n_id4416,30 mph,None
l_6435,n_id4416,n_id76,30 mph,None
l_6436,n_id76,n_id2948,30 mph,None
l_6437,n_id2948,n_id2949,30 mph,None
l_6438,n_id2949,n_id9427,30 mph,None
l_6439,n_id9427,n_id1057,30 mph,None
l_6440,n_id4869,n_id2673,30 mph,None
l_6441,n_id2673,n_id1933,30 mph,None
l_6442,n_id1933,n_id78,30 mph,None
l_6443,n_id78,n_id255,30 mph,None
l_6444,n_id255,n_id2671,30 mph,None
l_6445,n_id2671,n_id1052,30 mph,None
l_6446,n_id1052,n_id7974,30 mph,None
l_6447,n_id7974,n_id79,30 mph,None
l_6448,n_id79,n_id2412,30 mph,None
l_6449,n_id74,n_id8349,30 mph,None
l_6450,n_id3064,n_id4426,30 mph,None
l_6451,n_id4426,n_id1632,30 mph,None
l_6452,n_id1632,n_id3065,30 mph,None
l_6453,n_id3065,n_id2954,30 mph,None
l_6454,n_id4872,n_id8289,30 mph,None
l_6455,n_id8289,n_id8353,30 mph,None
l_6456,n_id8353,n_id75,30 mph,None
l_6457,n_id4877,n_id4876,30 mph,None
l_6458,n_id4876,n_id4875,30 mph,None
l_6459,n_id4875,n_id266,30 mph,None
l_6460,n_id2561,n_id4879,30 mph,None
l_6461,n_id4879,n_id4878,30 mph,None
l_6462,n_id4878,n_id4877,30 mph,None
l_6463,n_id4056,n_id4059,30 mph,None
l_6464,n_id3697,n_id4563,30 mph,None
l_6465,n_id4563,n_id1707,30 mph,None
l_6466,n_id2168,n_id3268,30 mph,None
l_6467,n_id3268,n_id9619,30 mph,None
l_6468,n_id9619,n_id4882,30 mph,None
l_6469,n_id2097,n_id8403,20 mph,None
l_6470,n_id8403,n_id8404,20 mph,None
l_6471,n_id8404,n_id8405,20 mph,None
l_6472,n_id8405,n_id8406,20 mph,None
l_6473,n_id8406,n_id8402,20 mph,None
l_6474,n_id8402,n_id8401,20 mph,None
l_6475,n_id8401,n_id8407,20 mph,None
l_6476,n_id8407,n_id8400,20 mph,None
l_6477,n_id8400,n_id4886,20 mph,None
l_6478,n_id4885,n_id4884,20 mph,None
l_6479,n_id2202,n_id5606,20 mph,None
l_6480,n_id5606,n_id4921,20 mph,None
l_6481,n_id4921,n_id4916,20 mph,None
l_6482,n_id4916,n_id4912,20 mph,None
l_6483,n_id4912,n_id4911,20 mph,None
l_6484,n_id4911,n_id4909,20 mph,None
l_6485,n_id1718,n_id1725,40 mph,None
l_6486,n_id1725,n_id4948,40 mph,None
l_6487,n_id4948,n_id4947,40 mph,None
l_6488,n_id4947,n_id4946,40 mph,None
l_6489,n_id4946,n_id4945,40 mph,None
l_6490,n_id4945,n_id4944,40 mph,None
l_6491,n_id4944,n_id2790,40 mph,None
l_6492,n_id2790,n_id5530,40 mph,None
l_6493,n_id5530,n_id4942,40 mph,None
l_6494,n_id4942,n_id4941,40 mph,None
l_6495,n_id4941,n_id5529,40 mph,None
l_6496,n_id5529,n_id4940,40 mph,None
l_6497,n_id4940,n_id4939,40 mph,None
l_6498,n_id4939,n_id345,40 mph,None
l_6499,n_id345,n_id4938,40 mph,None
l_6500,n_id4938,n_id2788,40 mph,None
l_6501,n_id4952,n_id4949,30 mph,None
l_6502,n_id2041,n_id4953,20 mph,None
l_6503,n_id874,n_id6736,20 mph,None
l_6504,n_id6736,n_id866,20 mph,None
l_6505,n_id3583,n_id3585,20 mph,None
l_6506,n_id3585,n_id2314,20 mph,None
l_6507,n_id3480,n_id9707,20 mph,None
l_6508,n_id9707,n_id2593,20 mph,None
l_6509,n_id1106,n_id2088,20 mph,None
l_6510,n_id2088,n_id4962,20 mph,None
l_6511,n_id4962,n_id2464,20 mph,None
l_6512,n_id8338,n_id4973,20 mph,None
l_6513,n_id4964,n_id8334,20 mph,None
l_6514,n_id8334,n_id4967,20 mph,None
l_6515,n_id4967,n_id4973,20 mph,None
l_6516,n_id4973,n_id6430,20 mph,None
l_6517,n_id6430,n_id7824,20 mph,None
l_6518,n_id7824,n_id6431,20 mph,None
l_6519,n_id6431,n_id7823,20 mph,None
l_6520,n_id7823,n_id8328,20 mph,None
l_6521,n_id8328,n_id6423,20 mph,None
l_6522,n_id4969,n_id4963,20 mph,None
l_6523,n_id4968,n_id6548,20 mph,None
l_6524,n_id6548,n_id8325,20 mph,None
l_6525,n_id8325,n_id4964,20 mph,None
l_6526,n_id4967,n_id4966,20 mph,None
l_6527,n_id4970,n_id4972,20 mph,None
l_6528,n_id4972,n_id4965,20 mph,None
l_6529,n_id4977,n_id4978,20 mph,None
l_6530,n_id4979,n_id4976,20 mph,None
l_6531,n_id4976,n_id4975,20 mph,None
l_6532,n_id4975,n_id4978,20 mph,None
l_6533,n_id4978,n_id4980,20 mph,None
l_6534,n_id4980,n_id4974,20 mph,None
l_6535,n_id4975,n_id4981,20 mph,None
l_6536,n_id1670,n_id4298,70 mph,None
l_6537,n_id4298,n_id5,70 mph,None
l_6538,n_id5,n_id4296,70 mph,None
l_6539,n_id4296,n_id1671,70 mph,None
l_6540,n_id1671,n_id4312,70 mph,None
l_6541,n_id4312,n_id83,70 mph,None
l_6542,n_id83,n_id6163,70 mph,None
l_6543,n_id4984,n_id4694,20 mph,None
l_6544,n_id4694,n_id4985,20 mph,None
l_6545,n_id4983,n_id4128,20 mph,None
l_6546,n_id4128,n_id4984,20 mph,None
l_6547,n_id108,n_id9772,70 mph,None
l_6548,n_id9772,n_id110,70 mph,None
l_6549,n_id110,n_id9774,70 mph,None
l_6550,n_id9774,n_id4880,70 mph,None
l_6551,n_id4880,n_id1403,70 mph,None
l_6552,n_id1403,n_id9770,70 mph,None
l_6553,n_id9770,n_id9768,70 mph,None
l_6554,n_id9768,n_id112,70 mph,None
l_6555,n_id112,n_id9765,70 mph,None
l_6556,n_id9765,n_id9764,70 mph,None
l_6557,n_id9764,n_id1400,70 mph,None
l_6558,n_id1400,n_id9766,70 mph,None
l_6559,n_id9766,n_id115,70 mph,None
l_6560,n_id3222,n_id5011,50 mph,None
l_6561,n_id5011,n_id4986,50 mph,None
l_6562,n_id4986,n_id2181,50 mph,None
l_6563,n_id2181,n_id1043,50 mph,None
l_6564,n_id1043,n_id7646,50 mph,None
l_6565,n_id3221,n_id117,70 mph,None
l_6566,n_id117,n_id2554,70 mph,None
l_6567,n_id2554,n_id159,70 mph,None
l_6568,n_id159,n_id9636,70 mph,None
l_6569,n_id9636,n_id9638,70 mph,None
l_6570,n_id9638,n_id160,70 mph,None
l_6571,n_id4989,n_id8793,30 mph,None
l_6572,n_id8793,n_id1698,30 mph,None
l_6573,n_id1698,n_id8562,30 mph,None
l_6574,n_id8562,n_id1699,30 mph,None
l_6575,n_id1699,n_id128,30 mph,None
l_6576,n_id4988,n_id2553,30 mph,None
l_6577,n_id2553,n_id8794,30 mph,None
l_6578,n_id8794,n_id8795,30 mph,None
l_6579,n_id8795,n_id3848,30 mph,None
l_6580,n_id3848,n_id8814,30 mph,None
l_6581,n_id8814,n_id8812,30 mph,None
l_6582,n_id8812,n_id106,30 mph,None
l_6583,n_id106,n_id9248,30 mph,None
l_6584,n_id9248,n_id9244,30 mph,None
l_6585,n_id9244,n_id9311,30 mph,None
l_6586,n_id4994,n_id2380,20 mph,None
l_6587,n_id2380,n_id5060,20 mph,None
l_6588,n_id5060,n_id5062,20 mph,None
l_6589,n_id5062,n_id5063,20 mph,None
l_6590,n_id5063,n_id3099,20 mph,None
l_6591,n_id3099,n_id281,20 mph,None
l_6592,n_id281,n_id5071,20 mph,None
l_6593,n_id5071,n_id9990,20 mph,None
l_6594,n_id9990,n_id2381,20 mph,None
l_6595,n_id2381,n_id280,20 mph,None
l_6596,n_id1,n_id5002,50 mph,None
l_6597,n_id5002,n_id1655,50 mph,None
l_6598,n_id1655,n_id2497,50 mph,None
l_6599,n_id2497,n_id4998,50 mph,None
l_6600,n_id4998,n_id1653,50 mph,None
l_6601,n_id1653,n_id2720,50 mph,None
l_6602,n_id2720,n_id55,50 mph,None
l_6603,n_id55,n_id2539,50 mph,None
l_6604,n_id2539,n_id1651,50 mph,None
l_6605,n_id1651,n_id4995,50 mph,None
l_6606,n_id2721,n_id54,50 mph,None
l_6607,n_id54,n_id2719,50 mph,None
l_6608,n_id2719,n_id1652,50 mph,None
l_6609,n_id1652,n_id7592,50 mph,None
l_6610,n_id7592,n_id7597,50 mph,None
l_6611,n_id7597,n_id1654,50 mph,None
l_6612,n_id1654,n_id5000,50 mph,None
l_6613,n_id5000,n_id45,50 mph,None
l_6614,n_id45,n_id5003,50 mph,None
l_6615,n_id5003,n_id1656,50 mph,None
l_6616,n_id1656,n_id5006,50 mph,None
l_6617,n_id5006,n_id43,50 mph,None
l_6618,n_id43,n_id2767,50 mph,None
l_6619,n_id2767,n_id1658,50 mph,None
l_6620,n_id4995,n_id1649,50 mph,None
l_6621,n_id1649,n_id4993,50 mph,None
l_6622,n_id4993,n_id283,50 mph,None
l_6623,n_id4769,n_id4768,50 mph,None
l_6624,n_id4768,n_id4499,50 mph,None
l_6625,n_id4499,n_id4498,50 mph,None
l_6626,n_id4498,n_id4497,50 mph,None
l_6627,n_id4497,n_id9317,50 mph,None
l_6628,n_id2816,n_id8500,30 mph,None
l_6629,n_id8500,n_id9015,30 mph,None
l_6630,n_id9015,n_id4771,30 mph,None
l_6631,n_id4771,n_id8499,30 mph,None
l_6632,n_id8499,n_id120,30 mph,None
l_6633,n_id105,n_id9237,30 mph,None
l_6634,n_id9237,n_id8813,30 mph,None
l_6635,n_id8813,n_id4991,30 mph,None
l_6636,n_id4991,n_id3849,30 mph,None
l_6637,n_id3849,n_id5013,30 mph,None
l_6638,n_id5013,n_id4990,30 mph,None
l_6639,n_id4990,n_id107,30 mph,None
l_6640,n_id107,n_id4989,30 mph,None
l_6641,n_id126,n_id4764,30 mph,circular
l_6642,n_id4764,n_id1696,30 mph,circular
l_6643,n_id5285,n_id124,30 mph,circular
l_6644,n_id124,n_id1695,30 mph,circular
l_6645,n_id1695,n_id8551,30 mph,circular
l_6646,n_id8551,n_id4753,30 mph,circular
l_6647,n_id4753,n_id4757,30 mph,circular
l_6648,n_id125,n_id8547,30 mph,circular
l_6649,n_id8547,n_id1694,30 mph,circular
l_6650,n_id1694,n_id4752,30 mph,circular
l_6651,n_id4752,n_id1399,30 mph,circular
l_6652,n_id1399,n_id8546,30 mph,circular
l_6653,n_id8546,n_id1704,30 mph,circular
l_6654,n_id127,n_id1701,30 mph,circular
l_6655,n_id1701,n_id8564,30 mph,circular
l_6656,n_id8564,n_id1702,30 mph,circular
l_6657,n_id1702,n_id128,30 mph,circular
l_6658,n_id476,n_id8442,30 mph,circular
l_6659,n_id8442,n_id4770,30 mph,circular
l_6660,n_id4770,n_id9012,30 mph,circular
l_6661,n_id9012,n_id8501,30 mph,circular
l_6662,n_id8501,n_id4763,30 mph,circular
l_6663,n_id4763,n_id477,30 mph,circular
l_6664,n_id477,n_id2814,30 mph,circular
l_6665,n_id6101,n_id4761,30 mph,circular
l_6666,n_id4761,n_id470,30 mph,circular
l_6667,n_id470,n_id3854,30 mph,circular
l_6668,n_id3854,n_id4758,30 mph,circular
l_6669,n_id4758,n_id2818,30 mph,circular
l_6670,n_id2818,n_id121,30 mph,circular
l_6671,n_id121,n_id4762,30 mph,circular
l_6672,n_id4762,n_id9014,30 mph,circular
l_6673,n_id9014,n_id2817,30 mph,circular
l_6674,n_id2817,n_id4767,30 mph,circular
l_6675,n_id4767,n_id3857,30 mph,circular
l_6676,n_id3857,n_id4772,30 mph,circular
l_6677,n_id4772,n_id120,30 mph,circular
l_6678,n_id120,n_id2812,30 mph,circular
l_6679,n_id65,n_id8905,60 mph,circular
l_6680,n_id8905,n_id4227,60 mph,circular
l_6681,n_id4227,n_id8906,60 mph,circular
l_6682,n_id8906,n_id8907,60 mph,circular
l_6683,n_id8907,n_id2684,60 mph,circular
l_6684,n_id2684,n_id8908,60 mph,circular
l_6685,n_id8908,n_id4221,60 mph,circular
l_6686,n_id4221,n_id58,60 mph,circular
l_6687,n_id58,n_id8945,60 mph,circular
l_6688,n_id8945,n_id8946,60 mph,circular
l_6689,n_id8946,n_id8947,60 mph,circular
l_6690,n_id8947,n_id8948,60 mph,circular
l_6691,n_id8948,n_id8928,60 mph,circular
l_6692,n_id8865,n_id64,60 mph,circular
l_6693,n_id64,n_id8890,60 mph,circular
l_6694,n_id8890,n_id8889,60 mph,circular
l_6695,n_id8889,n_id8888,60 mph,circular
l_6696,n_id8888,n_id8887,60 mph,circular
l_6697,n_id8887,n_id8886,60 mph,circular
l_6698,n_id8886,n_id4228,60 mph,circular
l_6699,n_id4228,n_id8885,60 mph,circular
l_6700,n_id8885,n_id4223,60 mph,circular
l_6701,n_id4223,n_id3252,60 mph,circular
l_6702,n_id8928,n_id59,60 mph,circular
l_6703,n_id59,n_id8958,60 mph,circular
l_6704,n_id8958,n_id8957,60 mph,circular
l_6705,n_id8957,n_id8956,60 mph,circular
l_6706,n_id8956,n_id4222,60 mph,circular
l_6707,n_id4222,n_id8955,60 mph,circular
l_6708,n_id8955,n_id2685,60 mph,circular
l_6709,n_id62,n_id8861,60 mph,circular
l_6710,n_id8861,n_id8862,60 mph,circular
l_6711,n_id8862,n_id4229,60 mph,circular
l_6712,n_id4229,n_id8863,60 mph,circular
l_6713,n_id8863,n_id2683,60 mph,circular
l_6714,n_id2683,n_id8860,60 mph,circular
l_6715,n_id8860,n_id8859,60 mph,circular
l_6716,n_id8859,n_id8858,60 mph,circular
l_6717,n_id8858,n_id63,60 mph,circular
l_6718,n_id63,n_id8883,60 mph,circular
l_6719,n_id8883,n_id8884,60 mph,circular
l_6720,n_id8884,n_id8865,60 mph,circular
l_6721,n_id5018,n_id5016,20 mph,None
l_6722,n_id5024,n_id5299,20 mph,None
l_6723,n_id5299,n_id2492,20 mph,None
l_6724,n_id2492,n_id5025,20 mph,None
l_6725,n_id5027,n_id5029,20 mph,None
l_6726,n_id5029,n_id5028,20 mph,None
l_6727,n_id273,n_id3116,20 mph,None
l_6728,n_id3116,n_id3117,20 mph,None
l_6729,n_id3117,n_id2723,20 mph,None
l_6730,n_id2723,n_id6721,20 mph,None
l_6731,n_id6721,n_id2760,20 mph,None
l_6732,n_id2760,n_id274,20 mph,None
l_6733,n_id274,n_id2725,20 mph,None
l_6734,n_id2725,n_id2726,20 mph,None
l_6735,n_id2726,n_id2724,20 mph,None
l_6736,n_id2724,n_id6997,20 mph,None
l_6737,n_id6997,n_id272,20 mph,None
l_6738,n_id272,n_id5304,20 mph,None
l_6739,n_id5304,n_id271,20 mph,None
l_6740,n_id271,n_id8420,20 mph,None
l_6741,n_id8420,n_id2537,20 mph,None
l_6742,n_id2537,n_id3209,20 mph,None
l_6743,n_id3209,n_id8527,20 mph,None
l_6744,n_id8527,n_id5515,20 mph,None
l_6745,n_id5515,n_id269,20 mph,None
l_6746,n_id4306,n_id1670,50 mph,None
l_6747,n_id5082,n_id4306,50 mph,None
l_6748,n_id5008,n_id5083,70 mph,None
l_6749,n_id5083,n_id5081,70 mph,None
l_6750,n_id5081,n_id81,70 mph,None
l_6751,n_id81,n_id1668,70 mph,None
l_6752,n_id1668,n_id4238,70 mph,None
l_6753,n_id4238,n_id8987,70 mph,None
l_6754,n_id8987,n_id4331,70 mph,None
l_6755,n_id4331,n_id68,70 mph,None
l_6756,n_id2607,n_id9359,20 mph,None
l_6757,n_id9359,n_id2532,20 mph,None
l_6758,n_id5069,n_id5066,20 mph,None
l_6759,n_id5060,n_id5058,20 mph,None
l_6760,n_id5058,n_id5057,20 mph,None
l_6761,n_id5057,n_id5059,20 mph,None
l_6762,n_id5059,n_id5061,20 mph,None
l_6763,n_id5061,n_id5065,20 mph,None
l_6764,n_id5065,n_id5071,20 mph,None
l_6765,n_id5063,n_id5067,20 mph,None
l_6766,n_id5067,n_id5068,20 mph,None
l_6767,n_id5068,n_id5073,20 mph,None
l_6768,n_id5073,n_id5072,20 mph,None
l_6769,n_id5072,n_id5066,20 mph,None
l_6770,n_id5066,n_id5064,20 mph,None
l_6771,n_id5064,n_id5070,20 mph,None
l_6772,n_id3867,n_id5084,20 mph,None
l_6773,n_id5091,n_id5092,20 mph,None
l_6774,n_id2416,n_id2422,20 mph,None
l_6775,n_id2422,n_id2423,20 mph,None
l_6776,n_id2423,n_id2424,20 mph,None
l_6777,n_id2424,n_id3830,20 mph,None
l_6778,n_id3830,n_id2425,20 mph,None
l_6779,n_id2425,n_id2426,20 mph,None
l_6780,n_id2426,n_id5105,20 mph,None
l_6781,n_id5105,n_id5106,20 mph,None
l_6782,n_id5106,n_id2427,20 mph,None
l_6783,n_id2427,n_id2428,20 mph,None
l_6784,n_id2428,n_id3558,20 mph,None
l_6785,n_id3558,n_id2429,20 mph,None
l_6786,n_id2429,n_id2430,20 mph,None
l_6787,n_id2430,n_id2431,20 mph,None
l_6788,n_id2431,n_id3832,20 mph,None
l_6789,n_id3832,n_id3829,20 mph,None
l_6790,n_id3829,n_id9051,20 mph,None
l_6791,n_id9051,n_id3831,20 mph,None
l_6792,n_id3831,n_id2432,20 mph,None
l_6793,n_id2432,n_id2433,20 mph,None
l_6794,n_id2433,n_id3828,20 mph,None
l_6795,n_id3828,n_id2528,20 mph,None
l_6796,n_id2528,n_id3826,20 mph,None
l_6797,n_id3826,n_id2434,20 mph,None
l_6798,n_id2525,n_id2526,20 mph,None
l_6799,n_id2434,n_id3827,20 mph,None
l_6800,n_id3827,n_id2435,20 mph,None
l_6801,n_id2435,n_id2525,20 mph,None
l_6802,n_id2526,n_id2436,20 mph,None
l_6803,n_id2436,n_id5107,20 mph,None
l_6804,n_id5107,n_id2437,20 mph,None
l_6805,n_id2437,n_id5108,20 mph,None
l_6806,n_id5108,n_id5109,20 mph,None
l_6807,n_id5109,n_id5110,20 mph,None
l_6808,n_id5110,n_id5111,20 mph,None
l_6809,n_id5111,n_id2583,20 mph,None
l_6810,n_id2583,n_id5112,20 mph,None
l_6811,n_id5112,n_id2527,20 mph,None
l_6812,n_id5128,n_id5124,20 mph,None
l_6813,n_id5124,n_id5125,20 mph,None
l_6814,n_id4671,n_id5129,20 mph,None
l_6815,n_id5129,n_id7799,20 mph,None
l_6816,n_id7799,n_id5126,20 mph,None
l_6817,n_id5126,n_id7798,20 mph,None
l_6818,n_id7798,n_id5128,20 mph,None
l_6819,n_id5128,n_id5127,20 mph,None
l_6820,n_id2368,n_id5131,20 mph,None
l_6821,n_id5131,n_id7678,20 mph,None
l_6822,n_id7678,n_id5133,20 mph,None
l_6823,n_id3687,n_id5134,20 mph,None
l_6824,n_id5134,n_id5135,20 mph,None
l_6825,n_id5135,n_id4692,20 mph,None
l_6826,n_id3696,n_id3695,20 mph,None
l_6827,n_id3695,n_id3667,20 mph,None
l_6828,n_id3667,n_id3676,20 mph,None
l_6829,n_id3074,n_id6484,30 mph,None
l_6830,n_id6484,n_id3151,30 mph,None
l_6831,n_id3151,n_id9588,30 mph,None
l_6832,n_id9588,n_id789,30 mph,None
l_6833,n_id789,n_id4448,30 mph,None
l_6834,n_id4448,n_id3152,30 mph,None
l_6835,n_id3152,n_id4086,30 mph,None
l_6836,n_id4086,n_id137,30 mph,None
l_6837,n_id137,n_id9587,30 mph,None
l_6838,n_id9587,n_id3274,30 mph,None
l_6839,n_id3274,n_id3191,30 mph,None
l_6840,n_id3191,n_id6711,30 mph,None
l_6841,n_id6711,n_id138,30 mph,None
l_6842,n_id138,n_id5572,30 mph,None
l_6843,n_id5572,n_id7025,30 mph,None
l_6844,n_id7025,n_id4091,30 mph,None
l_6845,n_id4091,n_id791,30 mph,None
l_6846,n_id791,n_id139,30 mph,None
l_6847,n_id139,n_id4087,30 mph,None
l_6848,n_id4087,n_id7028,30 mph,None
l_6849,n_id7028,n_id140,30 mph,None
l_6850,n_id140,n_id4099,30 mph,None
l_6851,n_id4099,n_id9039,30 mph,None
l_6852,n_id9039,n_id792,30 mph,None
l_6853,n_id792,n_id141,30 mph,None
l_6854,n_id141,n_id3076,30 mph,None
l_6855,n_id3076,n_id142,30 mph,None
l_6856,n_id142,n_id7126,30 mph,None
l_6857,n_id7126,n_id4090,30 mph,None
l_6858,n_id4090,n_id7127,30 mph,None
l_6859,n_id7127,n_id793,30 mph,None
l_6860,n_id5148,n_id5144,20 mph,None
l_6861,n_id5144,n_id5147,20 mph,None
l_6862,n_id5147,n_id5153,20 mph,None
l_6863,n_id5153,n_id5149,20 mph,None
l_6864,n_id1971,n_id5152,20 mph,None
l_6865,n_id5152,n_id5151,20 mph,None
l_6866,n_id2307,n_id5155,20 mph,None
l_6867,n_id5155,n_id5157,20 mph,None
l_6868,n_id5157,n_id5156,20 mph,None
l_6869,n_id5328,n_id5159,20 mph,None
l_6870,n_id5159,n_id5164,20 mph,None
l_6871,n_id5158,n_id5160,20 mph,None
l_6872,n_id5171,n_id1136,20 mph,None
l_6873,n_id1136,n_id6764,20 mph,None
l_6874,n_id6764,n_id1135,20 mph,None
l_6875,n_id5150,n_id5186,20 mph,None
l_6876,n_id5186,n_id5181,20 mph,None
l_6877,n_id2299,n_id5185,20 mph,None
l_6878,n_id5145,n_id5184,20 mph,None
l_6879,n_id5184,n_id5182,20 mph,None
l_6880,n_id5176,n_id5177,20 mph,None
l_6881,n_id5177,n_id5178,20 mph,None
l_6882,n_id2301,n_id5183,20 mph,None
l_6883,n_id5180,n_id5179,20 mph,None
l_6884,n_id5194,n_id5193,20 mph,None
l_6885,n_id5193,n_id5191,20 mph,None
l_6886,n_id5191,n_id5192,20 mph,None
l_6887,n_id5195,n_id3784,20 mph,None
l_6888,n_id5196,n_id5197,20 mph,None
l_6889,n_id5201,n_id5202,20 mph,None
l_6890,n_id5202,n_id5947,20 mph,None
l_6891,n_id5209,n_id5204,20 mph,None
l_6892,n_id5204,n_id5428,20 mph,None
l_6893,n_id5428,n_id5429,20 mph,None
l_6894,n_id5429,n_id5208,20 mph,None
l_6895,n_id5208,n_id5203,20 mph,None
l_6896,n_id5206,n_id5276,20 mph,None
l_6897,n_id5276,n_id5205,20 mph,None
l_6898,n_id5205,n_id5207,20 mph,None
l_6899,n_id5207,n_id5210,20 mph,None
l_6900,n_id7959,n_id2170,20 mph,None
l_6901,n_id2170,n_id1120,20 mph,None
l_6902,n_id1120,n_id1441,20 mph,None
l_6903,n_id5216,n_id5214,20 mph,None
l_6904,n_id5214,n_id9174,20 mph,None
l_6905,n_id9174,n_id5711,20 mph,None
l_6906,n_id2547,n_id4997,20 mph,None
l_6907,n_id4997,n_id4996,20 mph,None
l_6908,n_id4996,n_id2546,20 mph,None
l_6909,n_id2546,n_id2694,20 mph,None
l_6910,n_id2694,n_id2542,20 mph,None
l_6911,n_id2542,n_id2543,20 mph,None
l_6912,n_id2543,n_id2544,20 mph,None
l_6913,n_id5233,n_id5232,20 mph,None
l_6914,n_id5269,n_id3002,20 mph,None
l_6915,n_id3002,n_id5251,20 mph,None
l_6916,n_id5251,n_id7524,20 mph,None
l_6917,n_id7524,n_id7525,20 mph,None
l_6918,n_id7525,n_id5255,20 mph,None
l_6919,n_id5255,n_id5253,20 mph,None
l_6920,n_id5265,n_id5269,20 mph,None
l_6921,n_id5269,n_id7538,20 mph,None
l_6922,n_id7538,n_id7537,20 mph,None
l_6923,n_id7537,n_id5266,20 mph,None
l_6924,n_id5273,n_id3244,5 mph,None
l_6925,n_id5272,n_id5273,5 mph,None
l_6926,n_id5271,n_id5272,5 mph,None
l_6927,n_id5274,n_id5275,20 mph,None
l_6928,n_id5277,n_id5278,20 mph,None
l_6929,n_id5284,n_id5283,20 mph,None
l_6930,n_id3878,n_id3880,20 mph,None
l_6931,n_id3880,n_id5344,20 mph,None
l_6932,n_id5344,n_id5342,20 mph,None
l_6933,n_id5342,n_id8678,20 mph,None
l_6934,n_id8678,n_id8681,20 mph,None
l_6935,n_id8681,n_id5343,20 mph,None
l_6936,n_id5343,n_id8682,20 mph,None
l_6937,n_id8682,n_id8683,20 mph,None
l_6938,n_id8683,n_id5345,20 mph,None
l_6939,n_id5345,n_id3881,20 mph,None
l_6940,n_id5309,n_id5307,20 mph,None
l_6941,n_id5307,n_id5305,20 mph,None
l_6942,n_id5305,n_id5310,20 mph,None
l_6943,n_id5310,n_id5809,20 mph,None
l_6944,n_id5809,n_id5306,20 mph,None
l_6945,n_id5306,n_id5308,20 mph,None
l_6946,n_id5320,n_id8295,20 mph,None
l_6947,n_id8295,n_id5321,20 mph,None
l_6948,n_id5321,n_id8302,20 mph,None
l_6949,n_id8302,n_id5319,20 mph,None
l_6950,n_id5319,n_id5315,20 mph,None
l_6951,n_id5315,n_id5317,20 mph,None
l_6952,n_id5317,n_id8307,20 mph,None
l_6953,n_id8307,n_id5316,20 mph,None
l_6954,n_id5316,n_id8303,20 mph,None
l_6955,n_id8303,n_id5312,20 mph,None
l_6956,n_id5312,n_id5313,20 mph,None
l_6957,n_id5313,n_id5318,20 mph,None
l_6958,n_id5318,n_id8304,20 mph,None
l_6959,n_id8304,n_id5314,20 mph,None
l_6960,n_id5314,n_id5311,20 mph,None
l_6961,n_id5323,n_id5571,20 mph,None
